id,experiences_offered,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
27508538,none,13884145,Barry,2014-04-04,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Kensington-Cedar Cottage,12,12,t,t,"Vancouver, BC, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,,Vancouver,BC,V5P 1H7,Vancouver,"Vancouver, Canada",CA,Canada,49.23430766,-123.0644794,t,House,Private room,3,1,1,2,Real Bed,,55.00,,,150.00,20.00,1,$15.00 ,1,200,1,1,200,200,1,200,today,t,21,51,81,355,2019-02-06,26,26,2018-08-05,2019-01-13,95,10,9,10,10,9,10,t,19-161155,t,f,strict_14_with_grace_period,f,f,7,0,7,0,4.19
27508852,none,72817495,Michael,2016-05-19,"Vancouver, British Columbia, Canada",within a day,90%,N/A,f,Fraserview,2,2,t,f,"Vancouver, BC, Canada",Fraserview,Victoria-Fraserview,,Vancouver,BC,V5P 3S9,Vancouver,"Vancouver, Canada",CA,Canada,49.21417977,-123.069055,f,House,Private room,6,1,3,3,Real Bed,,190.00,,,129.00,30.00,6,$50.00 ,2,30,2,2,30,30,2,30,5 days ago,t,29,59,89,172,2019-02-06,4,4,2018-09-23,2018-12-29,95,10,10,9,10,10,10,t,18-582394,f,f,strict_14_with_grace_period,f,f,2,0,2,0,0.88
27509280,none,207405048,Morgan,2018-08-04,CA,within an hour,100%,N/A,f,,3,3,t,f,"Vancouver, BC, Canada",Renfrew-Collingwood,Renfrew-Collingwood,,Vancouver,BC,V5R 5J1,Vancouver,"Vancouver, Canada",CA,Canada,49.23714387,-123.0467071,f,House,Private room,3,1,1,2,Real Bed,,80.00,,,200.00,100.00,1,$10.00 ,3,1125,3,3,1125,1125,3,1125,4 months ago,t,8,38,68,343,2019-02-06,7,7,2018-08-19,2019-01-04,89,10,8,10,10,9,9,t,18-550345,t,f,strict_14_with_grace_period,f,f,3,0,3,0,1.22
27511318,none,129795244,Tinkle Zhang(Hongjun),2017-05-10,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,,4,4,t,f,"Vancouver, BC, Canada",Kitsilano,Kitsilano,,Vancouver,BC,V6R 2W4,Vancouver,"Vancouver, Canada",CA,Canada,49.25943863,-123.180153,f,Villa,Private room,8,3,3,4,Real Bed,,150.00,,,0.00,100.00,6,$50.00 ,1,1125,1,1,1125,1125,1,1125,7 weeks ago,t,30,60,90,353,2019-02-06,11,11,2018-08-11,2019-01-06,95,9,9,10,9,10,10,t,18-601856,f,f,strict_14_with_grace_period,f,f,4,0,4,0,1.83
27514047,none,207470540,Mee Leng,2018-08-05,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Riley Park,4,4,t,f,"Vancouver, BC, Canada",Riley Park,Riley Park,,Vancouver,BC,V5Y 3H3,Vancouver,"Vancouver, Canada",CA,Canada,49.23514398,-123.1105821,t,Bungalow,Private room,3,1,1,2,Real Bed,,91.00,,,150.00,50.00,1,$20.00 ,2,1125,2,2,1125,1125,2,1125,6 weeks ago,t,30,60,90,365,2019-02-06,11,11,2018-08-16,2019-01-02,87,9,8,9,10,9,8,t,19-162675,t,f,strict_14_with_grace_period,f,f,4,0,3,1,1.89
27528479,none,37083996,Ian,2015-06-29,"Vancouver, British Columbia, Canada",within a day,100%,N/A,t,Kitsilano,2,2,t,t,"Vancouver, BC, Canada",Kitsilano,Kitsilano,,Vancouver,BC,V6J 3L2,Vancouver,"Vancouver, Canada",CA,Canada,49.27478411,-123.147532,t,Apartment,Entire home/apt,5,1,1,0,Real Bed,,390.00,,,,,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,5 months ago,t,0,0,0,220,2019-02-06,9,9,2018-08-11,2018-10-01,96,10,10,10,10,10,9,t,19-162327,t,f,flexible,f,f,2,2,0,0,1.5
27530181,none,207470540,Mee Leng,2018-08-05,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Riley Park,4,4,t,f,"Vancouver, BC, Canada",Riley Park,Riley Park,,Vancouver,BC,V5Y 3H3,Vancouver,"Vancouver, Canada",CA,Canada,49.2352323,-123.1108119,t,Bungalow,Shared room,2,1,1,1,Real Bed,,55.00,,,150.00,50.00,1,$20.00 ,2,1125,2,2,1125,1125,2,1125,3 weeks ago,t,27,57,87,362,2019-02-06,6,6,2018-09-10,2018-10-04,83,9,9,9,10,10,9,t,19-162675,t,f,strict_14_with_grace_period,f,f,4,0,3,1,1.2
27530828,none,207470540,Mee Leng,2018-08-05,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Riley Park,4,4,t,f,"Vancouver, BC, Canada",Riley Park,Riley Park,,Vancouver,BC,V5Y 3H3,Vancouver,"Vancouver, Canada",CA,Canada,49.23596789,-123.110968,t,Bungalow,Private room,2,1,1,1,Real Bed,,55.00,,,150.00,50.00,1,$20.00 ,2,1125,2,2,1125,1125,2,1125,2 months ago,t,30,60,90,365,2019-02-06,8,8,2018-08-24,2019-01-02,93,10,10,9,10,10,9,t,19-162675,t,f,strict_14_with_grace_period,f,f,4,0,3,1,1.44
27543401,none,96599831,Sarah,2016-09-24,"Vancouver, British Columbia, Canada",within a few hours,90%,N/A,f,Downtown Vancouver,2,2,t,f,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6B 0G4,Vancouver,"Vancouver, Canada",CA,Canada,49.27946568,-123.1193078,t,Condominium,Private room,1,1,1,1,Real Bed,,60.00,,,150.00,40.00,1,$0.00 ,30,1000,30,150,1000,1000,147.2,1000,today,t,29,59,89,268,2019-02-06,0,0,,,,,,,,,,t,,t,f,flexible,f,f,2,0,2,0,
27545613,none,38459934,Alejandro,2015-07-14,"Montreal, Qu��bec, Canada",N/A,N/A,N/A,f,Downtown Montreal,272,272,t,t,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6C 3T3,Vancouver,"Vancouver, Canada",CA,Canada,49.28222157,-123.1171249,t,Serviced apartment,Entire home/apt,2,1,1,1,Real Bed,,115.00,,,300.00,150.00,1,$0.00 ,31,1125,31,31,1125,1125,31,1125,5 weeks ago,t,28,58,87,87,2019-02-06,0,0,,,,,,,,,,t,,f,f,flexible,f,f,26,26,0,0,
27546429,none,71209112,Laura,2016-05-09,CA,within a day,100%,N/A,f,Gastown,1,1,t,f,"Vancouver, BC, Canada",Gastown,Downtown Eastside,,Vancouver,BC,V6A 1E7,Vancouver,"Vancouver, Canada",CA,Canada,49.28236327,-123.1024348,t,Loft,Entire home/apt,3,1,0,2,Real Bed,,100.00,,,,,1,$0.00 ,30,1125,30,30,1125,1125,30,1125,6 months ago,t,24,54,84,173,2019-02-06,0,0,,,,,,,,,,t,,t,f,flexible,f,f,1,1,0,0,
27546921,none,38459934,Alejandro,2015-07-14,"Montreal, Qu��bec, Canada",N/A,N/A,N/A,f,Downtown Montreal,272,272,t,t,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6B 0G4,Vancouver,"Vancouver, Canada",CA,Canada,49.2800285,-123.1188948,t,Serviced apartment,Entire home/apt,2,1,1,1,Real Bed,,150.00,,,300.00,150.00,1,$0.00 ,31,1125,31,31,1125,1125,31,1125,5 weeks ago,t,30,60,89,89,2019-02-06,1,1,2018-09-15,2018-09-15,100,10,8,10,10,10,8,t,,t,f,flexible,f,f,26,26,0,0,0.21
27547916,none,80616321,Wen,2016-06-29,"Vancouver, British Columbia, Canada",within a few hours,100%,N/A,t,,1,1,t,f,"Vancouver , B.C., Canada",Riley Park,Riley Park,,Vancouver ,B.C.,V5W 1H5,Vancouver,"Vancouver , Canada",CA,Canada,49.23684286,-123.1013721,f,House,Private room,1,1,1,1,Real Bed,,35.00,,,200.00,35.00,1,$0.00 ,2,90,2,2,90,90,2,90,4 weeks ago,t,19,49,79,354,2019-02-06,6,6,2018-10-11,2019-01-20,100,10,10,10,10,10,10,f,,f,f,moderate,f,f,1,0,1,0,1.51
27548999,none,187350566,Xuehua,2018-05-01,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Grandview-Woodland,7,7,t,f,"Vancouver, BC, Canada",Grandview-Woodland,Grandview-Woodland,,Vancouver,BC,V5N 1R7,Vancouver,"Vancouver, Canada",CA,Canada,49.26460772,-123.0761836,f,Townhouse,Private room,2,1,1,1,Real Bed,,49.00,,,,50.00,2,$20.00 ,1,1125,1,1,1125,1125,1,1125,6 weeks ago,t,0,0,0,128,2019-02-06,2,2,2018-09-01,2018-09-15,100,9,9,10,10,10,10,t,License�__ # 18-556719,f,f,moderate,f,f,7,1,6,0,0.38
27549701,none,17128149,Holly,2014-06-22,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Renfrew-Collingwood,1,1,t,f,"Vancouver, BC, Canada",Renfrew-Collingwood,Renfrew-Collingwood,,Vancouver,BC,V5M 2W1,Vancouver,"Vancouver, Canada",CA,Canada,49.25221467,-123.0507126,t,Guest suite,Entire home/apt,4,1,2,2,Real Bed,,144.00,,,262.00,131.00,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,today,t,5,18,43,155,2019-02-06,1,1,2019-02-03,2019-02-03,100,10,10,10,10,8,8,t,19-162690,f,f,moderate,f,f,1,1,0,0,1
27550081,none,199242581,Daniel,2018-07-01,"Vancouver, British Columbia, Canada",within an hour,91%,N/A,f,Killarney,4,4,t,f,"Vancouver, BC, Canada",Killarney,Killarney,,Vancouver,BC,V5R 4R4,Vancouver,"Vancouver, Canada",CA,Canada,49.22900294,-123.0244518,t,House,Private room,2,1,1,1,Real Bed,,115.00,,,0.00,40.00,1,$0.00 ,2,180,2,2,180,180,2,180,4 days ago,t,30,60,89,89,2019-02-06,4,4,2018-08-18,2018-09-16,90,10,8,10,9,10,10,t,18-588724,t,f,flexible,f,f,4,0,4,0,0.69
27554125,none,10115522,Rachel H,2013-11-19,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,,1,1,t,t,"Vancouver, BC, Canada",Grandview-Woodland,Grandview-Woodland,,Vancouver,BC,V5L 1C7,Vancouver,"Vancouver, Canada",CA,Canada,49.2865363,-123.0606492,f,Guest suite,Entire home/apt,2,1,0,1,Real Bed,,67.00,,,,60.00,1,$0.00 ,3,30,3,3,30,30,3,30,4 days ago,t,4,14,14,40,2019-02-06,19,19,2018-08-15,2019-01-20,92,10,10,9,9,9,9,t,19-162361,f,f,strict_14_with_grace_period,f,f,1,1,0,0,3.24
27557368,none,20655634,Jacky,2014-08-28,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Mount Pleasant,2,2,t,f,"Vancouver, BC, Canada",Mount Pleasant,Mount Pleasant,,Vancouver,BC,V5T 4T9,Vancouver,"Vancouver, Canada",CA,Canada,49.2613712,-123.1014633,t,Townhouse,Entire home/apt,4,1.5,2,2,Real Bed,,239.00,,,500.00,50.00,2,$20.00 ,2,1125,2,2,1125,1125,2,1125,2 weeks ago,t,0,0,15,15,2019-02-06,8,8,2018-08-18,2018-10-29,100,10,9,10,10,10,10,t,18-602234,t,f,strict_14_with_grace_period,f,f,2,2,0,0,1.39
27557606,none,195316024,Gary,2018-06-13,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Fraserview,1,1,t,f,"Vancouver, BC, Canada",Fraserview,Sunset,,Vancouver,BC,V5X 1V9,Vancouver,"Vancouver, Canada",CA,Canada,49.21850282,-123.1000568,t,House,Entire home/apt,8,2.5,4,4,Real Bed,,311.00,,,0.00,50.00,8,$50.00 ,1,30,1,1,30,30,1,30,5 weeks ago,t,21,48,78,143,2019-02-06,17,17,2018-08-15,2019-01-01,86,9,8,9,9,9,8,t,18-602231,t,f,strict_14_with_grace_period,f,f,1,1,0,0,2.9
27561314,none,207946155,Eelena,2018-08-07,CA,N/A,N/A,N/A,f,Downtown Vancouver,1,1,t,f,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6Z 0C5,Vancouver,"Vancouver, Canada",CA,Canada,49.2765464,-123.1299696,t,Condominium,Private room,2,1,1,2,Real Bed,,150.00,,,0.00,0.00,1,$0.00 ,1,12,1,1,12,12,1,12,6 months ago,t,0,0,0,0,2019-02-06,2,2,2018-08-11,2018-08-19,100,10,10,10,10,10,9,t,Exampp,t,f,moderate,f,f,1,0,1,0,0.33
27572422,none,206065128,Chris,2018-07-30,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,,1,1,t,f,"Vancouver, BC, Canada",Fraserview,Victoria-Fraserview,,Vancouver,BC,V5S 1S9,Vancouver,"Vancouver, Canada",CA,Canada,49.22245775,-123.0519689,t,House,Entire home/apt,6,1,2,3,Real Bed,,70.00,,,0.00,58.00,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,2 weeks ago,t,18,38,49,49,2019-02-06,31,31,2018-09-03,2019-01-30,96,10,9,10,10,10,10,t,19-162531,t,f,moderate,f,f,1,1,0,0,5.92
27575920,none,3712480,Henry,2012-09-30,"Burnaby, British Columbia, Canada",N/A,N/A,N/A,f,,1,1,t,t,"Vancouver, BC, Canada",Chinatown,Downtown Eastside,,Vancouver,BC,V6A 1X4,Vancouver,"Vancouver, Canada",CA,Canada,49.278579,-123.0996239,t,Condominium,Entire home/apt,2,2,2,1,Real Bed,,98.00,,,1500.00,150.00,1,$0.00 ,90,120,90,90,120,120,90,120,6 months ago,t,0,0,0,0,2019-02-06,1,1,2018-08-31,2018-08-31,,,,,,,,t,,t,f,moderate,f,f,1,1,0,0,0.19
27580773,none,208104998,Jin Hui,2018-08-07,CA,within an hour,100%,N/A,t,Oakridge,3,3,t,f,"Vancouver, BC, Canada",Oakridge,Oakridge,,Vancouver,BC,V6P 1B1,Vancouver,"Vancouver, Canada",CA,Canada,49.22713202,-123.1339928,f,House,Entire home/apt,11,3,5,6,Real Bed,,800.00,,,300.00,185.00,6,$10.00 ,2,1125,2,2,1125,1125,2,1125,yesterday,t,16,44,64,114,2019-02-06,4,4,2018-08-19,2018-09-25,100,10,10,10,10,10,10,t,19-176387,t,f,moderate,f,f,3,2,1,0,0.7
27580837,none,208095301,Miguela,2018-08-07,CA,within an hour,100%,N/A,t,,1,1,t,f,"Vancouver, BC, Canada",Renfrew-Collingwood,Renfrew-Collingwood,,Vancouver,BC,V5R 1H5,Vancouver,"Vancouver, Canada",CA,Canada,49.2480782,-123.0524531,t,House,Entire home/apt,10,1.5,4,5,Real Bed,,269.00,,,500.00,90.00,6,$20.00 ,2,1125,2,2,1125,1125,2,1125,today,t,21,37,56,56,2019-02-06,13,13,2018-09-09,2019-02-02,95,10,10,10,10,10,10,t,19-162717,t,f,moderate,f,f,1,1,0,0,2.58
27580984,none,88074470,Michelle,2016-08-05,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,,6,6,t,f,"Vancouver, BC, Canada",Dunbar-Southlands,Dunbar Southlands,,Vancouver,BC,V6S 1H7,Vancouver,"Vancouver, Canada",CA,Canada,49.25344949,-123.1926514,t,House,Private room,2,1,1,1,Real Bed,,115.00,,,,30.00,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,6 months ago,t,30,60,90,365,2019-02-06,1,1,2018-08-25,2018-08-25,80,10,8,10,10,10,8,t,18-602196,f,f,moderate,f,f,2,0,2,0,0.18
27582104,none,51766284,Max,2015-12-19,"Vancouver, British Columbia, Canada",within an hour,93%,N/A,t,,1,1,t,f,"Vancouver, BC, Canada",West End,West End,,Vancouver,BC,V6E 1A6,Vancouver,"Vancouver, Canada",CA,Canada,49.28407219,-123.1235874,f,Condominium,Entire home/apt,6,2,3,3,Real Bed,,580.00,,,1500.00,65.00,5,$100.00 ,1,1125,1,2,1125,1125,1.3,1125,today,t,9,9,9,9,2019-02-06,31,31,2018-08-09,2019-01-09,97,10,10,9,10,10,9,t,19-163501,f,f,moderate,f,f,1,1,0,0,5.11
27585804,none,208141481,Ideal,2018-08-08,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,,1,1,t,f,"Vancouver, BC, Canada",Shaughnessy,Shaughnessy,,Vancouver,BC,V6M 1Y2,Vancouver,"Vancouver, Canada",CA,Canada,49.23573659,-123.1499906,f,Villa,Entire home/apt,14,3.5,6,7,Real Bed,,650.00,,,1000.00,200.00,12,$30.00 ,1,30,1,1,30,30,1,30,2 months ago,t,0,0,0,0,2019-02-06,1,1,2018-10-21,2018-10-21,100,10,10,10,10,10,10,t,18-576618,t,f,moderate,f,f,1,1,0,0,0.28
27600818,none,67281223,Karim,2016-04-15,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Downtown Vancouver,2,2,t,f,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6B 1K3,Vancouver,"Vancouver, Canada",CA,Canada,49.2777468,-123.1255967,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,,139.00,,,1000.00,50.00,1,$45.00 ,30,365,30,30,365,365,30,365,6 months ago,t,30,60,90,365,2019-02-06,0,0,,,,,,,,,,t,,t,f,strict_14_with_grace_period,f,f,1,1,0,0,
27606251,none,169930846,Sam & Sara,2018-01-25,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,t,,1,1,t,f,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6E 4R7,Vancouver,"Vancouver, Canada",CA,Canada,49.27770823,-123.1297929,t,Condominium,Entire home/apt,5,2,3,3,Real Bed,,299.00,,,0.00,100.00,1,$0.00 ,2,1125,2,3,1125,1125,2.2,1125,today,t,11,26,32,68,2019-02-06,16,16,2018-09-12,2019-01-20,100,10,10,9,10,10,10,t,19-162727,t,f,strict_14_with_grace_period,f,f,1,1,0,0,3.24
27610992,none,207007659,Amazing,2018-08-02,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Marpole,2,2,t,f,"Vancouver, BC, Canada",Marpole,Marpole,,Vancouver,BC,V5X 2L7,Vancouver,"Vancouver, Canada",CA,Canada,49.21382143,-123.1114452,t,House,Private room,1,1,1,1,Real Bed,,89.00,,,197.00,16.00,1,$7.00 ,1,1125,1,1,1125,1125,1,1125,5 weeks ago,t,15,15,15,15,2019-02-06,12,12,2018-08-18,2019-01-29,100,10,10,9,10,10,9,t,19-162725,f,f,strict_14_with_grace_period,f,f,2,0,2,0,2.08
27611138,none,201814846,Marissa,2018-07-12,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Arbutus Ridge,3,3,t,f,"Vancouver, BC, Canada",Arbutus Ridge,Arbutus Ridge,,Vancouver,BC,V6N 2G1,Vancouver,"Vancouver, Canada",CA,Canada,49.24216867,-123.1663246,t,House,Private room,2,1,1,1,Real Bed,,68.00,,,0.00,30.00,2,$10.00 ,1,1125,1,1,1125,1125,1,1125,today,t,14,39,69,230,2019-02-06,14,14,2018-08-30,2019-01-07,96,10,10,10,10,9,9,t,18-590682,t,f,moderate,f,f,2,0,2,0,2.61
27611337,none,207007659,Amazing,2018-08-02,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Marpole,2,2,t,f,"Vancouver, BC, Canada",Marpole,Marpole,,Vancouver,BC,V5X 2L7,Vancouver,"Vancouver, Canada",CA,Canada,49.21205372,-123.1127634,t,House,Private room,2,1,1,1,Real Bed,,105.00,,,230.00,18.00,1,$12.00 ,1,20,1,1,20,20,1,20,2 weeks ago,t,10,10,10,10,2019-02-06,17,17,2018-08-13,2019-01-31,100,10,10,10,10,10,10,t,19-162725,f,f,strict_14_with_grace_period,f,f,2,0,2,0,2.87
27612512,none,189205235,Zach,2018-05-12,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,t,,2,2,t,f,"Vancouver, BC, Canada",Riley Park,Riley Park,,Vancouver,BC,,Vancouver,"Vancouver, Canada",CA,Canada,49.2547446,-123.0926733,f,House,Entire home/apt,2,1,1,1,Real Bed,,150.00,,,0.00,20.00,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,5 months ago,t,0,0,0,0,2019-02-06,1,1,2018-09-03,2018-09-03,80,8,8,10,10,10,8,t,18-603128,f,f,flexible,f,f,2,1,1,0,0.19
27613727,none,41425806,Ying,2015-08-13,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,,1,1,t,f,"Vancouver, BC, Canada",Riley Park,Riley Park,,Vancouver,BC,V5W 2N6,Vancouver,"Vancouver, Canada",CA,Canada,49.23436594,-123.1039994,f,House,Private room,2,1,1,1,Real Bed,,43.00,,,200.00,30.00,1,$10.00 ,30,180,30,30,180,180,30,180,a week ago,t,30,40,67,156,2019-02-06,2,2,2018-10-07,2019-01-28,100,10,10,10,10,8,9,t,,t,f,flexible,f,f,1,0,1,0,0.49
27614109,none,171058958,Alex,2018-02-01,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,,1,1,t,f,"Vancouver, BC, Canada",West End,West End,,Vancouver,BC,,Vancouver,"Vancouver, Canada",CA,Canada,49.28931145,-123.1372265,f,Apartment,Shared room,1,1,1,1,Real Bed,,80.00,,,0.00,50.00,1,$0.00 ,3,15,3,3,15,15,3,15,today,t,6,6,6,6,2019-02-06,7,7,2018-08-17,2019-01-03,97,9,9,10,10,10,9,t,Exempt,f,f,flexible,f,f,1,0,0,1,1.21
27615149,none,43948709,Yolanda,2015-09-11,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Burnaby,17,17,t,f,"Vancouver, BC, Canada",Oakridge,Oakridge,,Vancouver,BC,V6P 3K4,Vancouver,"Vancouver, Canada",CA,Canada,49.2241176,-123.1166554,f,Bed and breakfast,Private room,2,1,1,1,Real Bed,,70.00,,,300.00,25.00,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,today,t,0,0,6,281,2019-02-06,9,9,2018-08-15,2018-09-14,98,10,10,9,10,9,10,t,18601258,t,f,moderate,f,f,4,1,3,0,1.53
27628635,none,94151560,Thien,2016-09-08,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Kensington-Cedar Cottage,2,2,t,f,"Vancouver, BC, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,,Vancouver,BC,V5P 1E3,Vancouver,"Vancouver, Canada",CA,Canada,49.23749025,-123.0742319,t,Guesthouse,Private room,4,1,2,2,Real Bed,,129.00,,,500.00,50.00,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,3 days ago,t,0,3,13,214,2019-02-06,23,23,2018-09-03,2019-01-28,97,10,10,10,10,10,10,t,18-610642,t,f,flexible,f,f,2,1,1,0,4.39
27629549,none,5438862,William,2013-03-12,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,,4,4,t,f,"Vancouver, BC, Canada",Oakridge,Oakridge,,Vancouver,BC,V5Y 3Y2,Vancouver,"Vancouver, Canada",CA,Canada,49.23076769,-123.1118301,f,House,Private room,1,1,1,1,Real Bed,,45.00,,,200.00,10.00,1,$40.00 ,2,1125,2,2,1125,1125,2,1125,4 weeks ago,t,5,12,42,117,2019-02-06,25,25,2018-08-23,2019-02-04,98,10,10,10,10,10,10,t,18-614880,f,f,strict_14_with_grace_period,f,f,4,0,4,0,4.46
27630861,none,1456236,Julia,2011-11-30,"British Columbia, Canada",within an hour,100%,N/A,t,Oakridge,4,4,t,f,"Vancouver, BC, Canada",Oakridge,Oakridge,,Vancouver,BC,V6M 2J9,Vancouver,"Vancouver, Canada",CA,Canada,49.23000596,-123.1289781,t,House,Private room,2,2.5,1,1,Real Bed,,52.00,,,300.00,15.00,1,$10.00 ,2,40,2,2,40,40,2,40,a week ago,t,9,35,62,62,2019-02-06,26,26,2018-08-17,2019-02-04,98,10,10,10,10,10,10,t,19-162749,f,f,strict_14_with_grace_period,f,f,4,0,4,0,4.48
27632792,none,208503192,Arlene,2018-08-09,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Renfrew-Collingwood,1,1,t,f,"Vancouver, BC, Canada",Renfrew-Collingwood,Renfrew-Collingwood,,Vancouver,BC,V5M 2Z8,Vancouver,"Vancouver, Canada",CA,Canada,49.25120376,-123.0254868,t,Guesthouse,Entire home/apt,3,1,1,1,Real Bed,,100.00,,,0.00,60.00,2,$15.00 ,1,30,1,1,30,30,1,30,2 months ago,t,7,13,35,35,2019-02-06,8,8,2018-12-09,2019-02-04,98,10,10,10,10,10,10,t,19-163471,t,f,strict_14_with_grace_period,f,f,1,1,0,0,4
27633368,none,63553917,Shrenik,2016-03-18,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Downtown Vancouver,2,2,t,f,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6B 6H4,Vancouver,"Vancouver, Canada",CA,Canada,49.28452729,-123.1130301,t,Apartment,Entire home/apt,2,1,2,2,Real Bed,,91.00,,,,,1,$0.00 ,30,1125,30,30,1125,1125,30,1125,a week ago,t,7,37,67,342,2019-02-06,0,0,,,,,,,,,,t,,f,f,flexible,f,f,2,1,1,0,
27634958,none,184708552,Melody,2018-04-16,CA,within an hour,100%,N/A,f,Renfrew-Collingwood,3,3,t,f,"Vancouver, BC, Canada",Renfrew-Collingwood,Renfrew-Collingwood,,Vancouver,BC,V5R 5P2,Vancouver,"Vancouver, Canada",CA,Canada,49.24288038,-123.032299,t,Guest suite,Entire home/apt,6,1,2,3,Real Bed,,110.00,,,0.00,45.00,4,$20.00 ,1,29,1,1,29,29,1,29,today,t,30,60,90,340,2019-02-06,22,22,2018-08-17,2018-12-25,81,9,8,9,9,9,9,t,18-601638,t,f,flexible,f,f,3,2,1,0,3.79
27636198,none,743359,Ray,2011-06-25,"Burnaby, British Columbia, Canada",N/A,N/A,N/A,f,Burnaby,4,4,t,t,"Vancouver, BC, Canada",West End,West End,,Vancouver,BC,V6G 1T2,Vancouver,"Vancouver, Canada",CA,Canada,49.28750465,-123.1390745,t,Apartment,Private room,1,1,1,1,Real Bed,,37.00,,,131.00,39.00,1,$52.00 ,1,10,1,1,10,10,1,10,4 months ago,t,30,60,90,365,2019-02-06,7,7,2018-08-15,2018-12-30,91,9,9,10,9,10,9,t,Exempt,f,f,strict_14_with_grace_period,f,f,1,0,1,0,1.19
27638047,none,207470540,Mee Leng,2018-08-05,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Riley Park,4,4,t,f,"Vancouver, BC, Canada",Riley Park,Riley Park,,Vancouver,BC,V5Y 3H3,Vancouver,"Vancouver, Canada",CA,Canada,49.23530852,-123.110986,f,House,Private room,2,1,1,1,Real Bed,,91.00,,,150.00,50.00,1,$20.00 ,2,1125,2,2,1125,1125,2,1125,3 weeks ago,t,30,60,90,365,2019-02-06,8,8,2018-08-13,2018-10-14,93,10,8,9,10,9,9,t,19-162675,t,f,strict_14_with_grace_period,f,f,4,0,3,1,1.35
